,0,1,2,3,4,5,6,7,8,9,10,11,12
24790,201904,2159.0,三特索道,41955068.0,30.2816,,,,,,,,
24791,201905,2159.0,三特索道,19708021.0,14.2245,,,,,,,,
24792,201906,2159.0,三特索道,34373689.0,24.8098,,,,,,,,
24793,201907,2159.0,三特索道,22709182.0,16.3902,,,,,,,,
24794,201908,2159.0,三特索道,20337277.0,14.679,,,,,,,,
24795,201909,2159.0,三特索道,25948216.0,18.728,,,,,,,,
24796,201910,2159.0,三特索道,16935546.0,12.224,,,,,,,,
24797,201911,2159.0,三特索道,45132307.0,32.576,,,,,,,,
24798,201912,2159.0,三特索道,21414653.0,15.455,,,,,,,,
24799,202001,2159.0,三特索道,29372078.0,21.201,,,,,,,,
24800,202002,2159.0,三特索道,74066115.0,53.457,,,,,,,,
24801,202003,2159.0,三特索道,94606226.0,68.281,,,,,,,,
24802,202004,2159.0,三特索道,41625751.0,30.057,,,,,,,,
24803,202005,2159.0,三特索道,21931406.0,15.944,,,,,,,,
24804,202006,2159.0,三特索道,30567028.0,22.22,,,,,,,,
24805,202007,2159.0,三特索道,68118010.0,49.5143,,,,,,,,
24806,202008,2159.0,三特索道,55973698.0,40.6894,,,,,,,,
24807,202009,2159.0,三特索道,26326635.0,19.1518,,,,,,,,
24808,202010,2159.0,三特索道,15470473.0,11.2543,,,,,,,,
24809,202011,2159.0,三特索道,31254783.0,22.7369,,,,,,,,
24810,202012,2159.0,三特索道,29932687.0,21.7751,,,,,,,,
24811,202101,2159.0,三特索道,22582508.0,16.3825,,,,,,,,
24812,202102,2159.0,三特索道,17425782.0,12.6246,,,,,,,,
24813,202103,2159.0,三特索道,41311812.0,29.9297,,,,,,,,
24814,202104,2159.0,三特索道,52450023.0,37.9993,,,,,,,,
24815,202105,2159.0,三特索道,38408417.0,27.8263,,,,,,,,
24816,202106,2159.0,三特索道,25346453.0,18.3631,,,,,,,,
24817,202107,2159.0,三特索道,14556059.0,10.5458,,,,,,,,
24818,202108,2159.0,三特索道,32336052.0,23.4269,,,,,,,,
24819,202109,2159.0,三特索道,48091882.0,34.8418,,,,,,,,
24820,202110,2159.0,三特索道,11052527.0,8.0074,,,,,,,,
24821,201510,2166.0,莱茵生物,626298.0,0.2064,,,,,,,,
24822,201511,2166.0,莱茵生物,1108266966.0,365.2828,,,,,,,,
24823,201512,2166.0,莱茵生物,524331255.0,172.8186,,,,,,,,
24824,201601,2166.0,莱茵生物,292756985.0,96.4924,,,,,,,,
24825,201602,2166.0,莱茵生物,252999624.0,83.3883,,,,,,,,
24826,201603,2166.0,莱茵生物,377680468.0,124.4828,,,,,,,,
24827,201604,2166.0,莱茵生物,225024609.0,74.1605,,,,,,,,
24828,201605,2166.0,莱茵生物,136713474.0,39.4662,,,,,,,,
24829,201606,2166.0,莱茵生物,191113390.0,54.7617,,,,,,,,
24830,201607,2166.0,莱茵生物,249095523.0,71.376,,,,,,,,
24831,201608,2166.0,莱茵生物,129947402.0,37.2352,,,,,,,,
24832,201609,2166.0,莱茵生物,289568334.0,82.9733,,,,,,,,
24833,201610,2166.0,莱茵生物,109063026.0,31.2511,,,,,,,,
24834,201611,2166.0,莱茵生物,264604816.0,75.82,,,,,,,,
24835,201612,2166.0,莱茵生物,270040921.0,77.3778,,,,,,,,
24836,201701,2166.0,莱茵生物,252734649.0,72.4189,,,,,,,,
24837,201702,2166.0,莱茵生物,686756891.0,196.7839,,,,,,,,
24838,201703,2166.0,莱茵生物,355837646.0,101.9619,,,,,,,,
24839,201704,2166.0,莱茵生物,138429993.0,39.6659,,,,,,,,
24840,201705,2166.0,莱茵生物,103251644.0,29.5859,,,,,,,,
24841,201706,2166.0,莱茵生物,108532398.0,31.099,,,,,,,,
24842,201707,2166.0,莱茵生物,167619879.0,48.0299,,,,,,,,
24843,201708,2166.0,莱茵生物,282249638.0,80.876,,,,,,,,
24844,201709,2166.0,莱茵生物,187752132.0,53.7988,,,,,,,,
24845,201710,2166.0,莱茵生物,166443378.0,47.6931,,,,,,,,
24846,201711,2166.0,莱茵生物,97936596.0,28.0627,,,,,,,,
24847,201712,2166.0,莱茵生物,52536497.0,15.0537,,,,,,,,
24848,201801,2166.0,莱茵生物,147611529.0,42.2967,,,,,,,,
24849,201802,2166.0,莱茵生物,54200170.0,15.5306,,,,,,,,
24850,201803,2166.0,莱茵生物,90082568.0,25.8123,,,,,,,,
24851,201804,2166.0,莱茵生物,52472595.0,15.0355,,,,,,,,
24852,201805,2166.0,莱茵生物,77193773.0,21.8329,,,,,,,,
24853,201806,2166.0,莱茵生物,45369342.0,12.821,,,,,,,,
24854,201807,2166.0,莱茵生物,57101780.0,16.132,,,,,,,,
24855,201808,2166.0,莱茵生物,43551434.0,12.3039,,,,,,,,
24856,201809,2166.0,莱茵生物,34403677.0,9.7194,,,,,,,,
24857,201810,2166.0,莱茵生物,23346421.0,6.5957,,,,,,,,
24858,201811,2166.0,莱茵生物,66198128.0,18.702,,,,,,,,
24859,201812,2166.0,莱茵生物,33788891.0,9.5459,,,,,,,,
24860,201901,2166.0,莱茵生物,41399803.0,11.699,,,,,,,,
24861,201902,2166.0,莱茵生物,89990635.0,25.4296,,,,,,,,
24862,201903,2166.0,莱茵生物,236881721.0,66.9387,,,,,,,,
24863,201904,2166.0,莱茵生物,362111995.0,72.4778,,,,,,,,
24864,201905,2166.0,莱茵生物,757140290.0,133.9561,,,,,,,,
24865,201906,2166.0,莱茵生物,451082660.0,79.8076,,,,,,,,
24866,201907,2166.0,莱茵生物,202406661.0,35.811,,,,,,,,
24867,201908,2166.0,莱茵生物,282534079.0,58.861,,,,,,,,
24868,201909,2166.0,莱茵生物,334550993.0,75.421,,,,,,,,
24869,201910,2166.0,莱茵生物,191127228.0,43.088,,,,,,,,
24870,201911,2166.0,莱茵生物,91056776.0,20.526,,,,,,,,
24871,201912,2166.0,莱茵生物,142577204.0,32.141,,,,,,,,
24872,202001,2166.0,莱茵生物,487921068.0,109.995,,,,,,,,
24873,202002,2166.0,莱茵生物,902291299.0,203.408,,,,,,,,
24874,202003,2166.0,莱茵生物,400062028.0,90.189,,,,,,,,
24875,202004,2166.0,莱茵生物,458971255.0,103.468,,,,,,,,
24876,202005,2166.0,莱茵生物,128283311.0,28.919,,,,,,,,
24877,202006,2166.0,莱茵生物,206651376.0,46.587,,,,,,,,
24878,202007,2166.0,莱茵生物,730365930.0,164.6517,,,,,,,,
24879,202008,2166.0,莱茵生物,1123382581.0,253.001,,,,,,,,
24880,202009,2166.0,莱茵生物,296037177.0,65.4555,,,,,,,,
24881,202010,2166.0,莱茵生物,146867075.0,32.4732,,,,,,,,
24882,202011,2166.0,莱茵生物,135950026.0,30.0593,,,,,,,,
24883,202012,2166.0,莱茵生物,456421451.0,100.9173,,,,,,,,
24884,202101,2166.0,莱茵生物,198196503.0,43.8227,,,,,,,,
24885,202102,2166.0,莱茵生物,94517557.0,20.8985,,,,,,,,
24886,202103,2166.0,莱茵生物,118017939.0,26.0943,,,,,,,,
24887,202104,2166.0,莱茵生物,121227937.0,26.8042,,,,,,,,
24888,202105,2166.0,莱茵生物,199500864.0,44.1105,,,,,,,,
24889,202106,2166.0,莱茵生物,131995417.0,29.185,,,,,,,,
24890,202107,2166.0,莱茵生物,140504935.0,31.0664,,,,,,,,
24891,202108,2166.0,莱茵生物,208307974.0,45.9719,,,,,,,,
24892,202109,2166.0,莱茵生物,257344413.0,55.9441,,,,,,,,
24893,202110,2166.0,莱茵生物,58702630.0,12.7614,,,,,,,,
24894,201510,2167.0,东方锆业,607966686.0,128.5042,,,,,,,,
24895,201511,2167.0,东方锆业,756454568.0,159.8899,,,,,,,,
24896,201512,2167.0,东方锆业,824107304.0,174.21,,,,,,,,
24897,201601,2167.0,东方锆业,546563962.0,115.8012,,,,,,,,
24898,201602,2167.0,东方锆业,381933644.0,80.9207,,,,,,,,
24899,201603,2167.0,东方锆业,598191530.0,126.7395,,,,,,,,
24900,201604,2167.0,东方锆业,386427796.0,81.8729,,,,,,,,
24901,201605,2167.0,东方锆业,244163871.0,51.7314,,,,,,,,
24902,201606,2167.0,东方锆业,757231720.0,160.4354,,,,,,,,
24903,201607,2167.0,东方锆业,475089060.0,100.6575,,,,,,,,
24904,201608,2167.0,东方锆业,271806416.0,57.5882,,,,,,,,
24905,201609,2167.0,东方锆业,200333777.0,42.4449,,,,,,,,
24906,201610,2167.0,东方锆业,402589596.0,85.2969,,,,,,,,
24907,201611,2167.0,东方锆业,383583415.0,81.2701,,,,,,,,
24908,201612,2167.0,东方锆业,330259945.0,69.9727,,,,,,,,
24909,201701,2167.0,东方锆业,191450319.0,42.084,,,,,,,,
24910,201702,2167.0,东方锆业,196304540.0,43.1515,,,,,,,,
24911,201703,2167.0,东方锆业,390417497.0,85.8207,,,,,,,,
24912,201704,2167.0,东方锆业,171296365.0,37.6541,,,,,,,,
24913,201705,2167.0,东方锆业,200200138.0,44.0078,,,,,,,,
24914,201706,2167.0,东方锆业,301761845.0,65.8355,,,,,,,,
24915,201707,2167.0,东方锆业,559281720.0,114.4874,,,,,,,,
24916,201708,2167.0,东方锆业,727457220.0,148.9136,,,,,,,,
24917,201709,2167.0,东方锆业,596354724.0,122.0765,,,,,,,,
24918,201710,2167.0,东方锆业,173521397.0,35.5207,,,,,,,,
24919,201711,2167.0,东方锆业,159902120.0,32.7326,,,,,,,,
24920,201712,2167.0,东方锆业,114329455.0,23.4036,,,,,,,,
24921,201801,2167.0,东方锆业,152591598.0,31.236,,,,,,,,
24922,201802,2167.0,东方锆业,111704755.0,22.8666,,,,,,,,
24923,201803,2167.0,东方锆业,159869671.0,32.7259,,,,,,,,
24924,201804,2167.0,东方锆业,171244333.0,35.0544,,,,,,,,
24925,201805,2167.0,东方锆业,123319633.0,25.2442,,,,,,,,
24926,201806,2167.0,东方锆业,107965561.0,22.101,,,,,,,,
24927,201807,2167.0,东方锆业,210136612.0,37.0639,,,,,,,,
24928,201808,2167.0,东方锆业,292641192.0,47.212,,,,,,,,
24929,201809,2167.0,东方锆业,75309699.0,12.1497,,,,,,,,
24930,201810,2167.0,东方锆业,98658583.0,15.9165,,,,,,,,
24931,201811,2167.0,东方锆业,192845252.0,31.1118,,,,,,,,
24932,201812,2167.0,东方锆业,70325040.0,11.3454,,,,,,,,
24933,201901,2167.0,东方锆业,175784949.0,28.4166,,,,,,,,
24934,201902,2167.0,东方锆业,182734168.0,29.54,,,,,,,,
24935,201903,2167.0,东方锆业,360590805.0,58.2912,,,,,,,,
24936,201904,2167.0,东方锆业,731524625.0,118.2547,,,,,,,,
24937,201905,2167.0,东方锆业,340328660.0,55.0158,,,,,,,,
24938,201906,2167.0,东方锆业,621349753.0,100.4443,,,,,,,,
24939,201907,2167.0,东方锆业,382165840.0,61.7803,,,,,,,,
24940,201908,2167.0,东方锆业,234885607.0,37.972,,,,,,,,
24941,201909,2167.0,东方锆业,213666754.0,34.539,,,,,,,,
24942,201910,2167.0,东方锆业,228964170.0,37.016,,,,,,,,
24943,201911,2167.0,东方锆业,165450503.0,26.747,,,,,,,,
24944,201912,2167.0,东方锆业,143155494.0,23.142,,,,,,,,
24945,202001,2167.0,东方锆业,155675282.0,25.166,,,,,,,,
24946,202002,2167.0,东方锆业,310942003.0,50.265,,,,,,,,
24947,202003,2167.0,东方锆业,233203316.0,37.696,,,,,,,,
24948,202004,2167.0,东方锆业,187259949.0,30.272,,,,,,,,
24949,202005,2167.0,东方锆业,86088984.0,13.916,,,,,,,,
24950,202006,2167.0,东方锆业,98818675.0,15.974,,,,,,,,
24951,202007,2167.0,东方锆业,426540394.0,69.9156,,,,,,,,
24952,202008,2167.0,东方锆业,689249683.0,121.3658,,,,,,,,
24953,202009,2167.0,东方锆业,174724529.0,30.7663,,,,,,,,
24954,202010,2167.0,东方锆业,67989825.0,11.972,,,,,,,,
24955,202011,2167.0,东方锆业,236493432.0,41.6427,,,,,,,,
24956,202012,2167.0,东方锆业,245631481.0,43.1601,,,,,,,,
24957,202101,2167.0,东方锆业,298884063.0,52.4063,,,,,,,,
24958,202102,2167.0,东方锆业,120850014.0,21.1899,,,,,,,,
24959,202103,2167.0,东方锆业,273101088.0,47.8853,,,,,,,,
24960,202104,2167.0,东方锆业,121931181.0,21.3793,,,,,,,,
24961,202105,2167.0,东方锆业,255910748.0,44.8715,,,,,,,,
24962,202106,2167.0,东方锆业,646717326.0,113.3952,,,,,,,,
24963,202107,2167.0,东方锆业,1018898107.0,178.6533,,,,,,,,
24964,202108,2167.0,东方锆业,1209741303.0,212.8407,,,,,,,,
24965,202109,2167.0,东方锆业,1333905846.0,234.8683,,,,,,,,
24966,202110,2167.0,东方锆业,128404184.0,22.6089,,,,,,,,
24967,201510,2169.0,智光电气,134112587.0,53.7702,,,,,,,,
24968,201511,2169.0,智光电气,299128016.0,148.7731,,,,,,,,
24969,201512,2169.0,智光电气,133013770.0,71.1117,,,,,,,,
24970,201601,2169.0,智光电气,200269102.0,107.463,,,,,,,,
24971,201602,2169.0,智光电气,136314160.0,73.1453,,,,,,,,
24972,201603,2169.0,智光电气,210812228.0,113.1204,,,,,,,,
24973,201604,2169.0,智光电气,167522822.0,89.8917,,,,,,,,
24974,201605,2169.0,智光电气,151841027.0,81.477,,,,,,,,
24975,201606,2169.0,智光电气,277197888.0,148.6754,,,,,,,,
24976,201607,2169.0,智光电气,188951351.0,100.1952,,,,,,,,
24977,201608,2169.0,智光电气,159725914.0,84.698,,,,,,,,
24978,201609,2169.0,智光电气,90404534.0,47.9386,,,,,,,,
24979,201610,2169.0,智光电气,47770160.0,25.3312,,,,,,,,
24980,201611,2169.0,智光电气,76826264.0,38.6424,,,,,,,,
24981,201612,2169.0,智光电气,254439553.0,101.2609,,,,,,,,
24982,201701,2169.0,智光电气,301687352.0,120.0646,,,,,,,,
24983,201702,2169.0,智光电气,200806630.0,79.9164,,,,,,,,
24984,201703,2169.0,智光电气,267470126.0,106.447,,,,,,,,
24985,201704,2169.0,智光电气,73954726.0,29.432,,,,,,,,
24986,201705,2169.0,智光电气,81572643.0,27.9694,,,,,,,,
24987,201706,2169.0,智光电气,158800750.0,31.5237,,,,,,,,
24988,201707,2169.0,智光电气,78203253.0,15.5239,,,,,,,,
24989,201708,2169.0,智光电气,94165886.0,18.6928,,,,,,,,
24990,201709,2169.0,智光电气,124133979.0,24.6415,,,,,,,,
24991,201710,2169.0,智光电气,75345547.0,12.5189,,,,,,,,
24992,201711,2169.0,智光电气,80931069.0,12.2748,,,,,,,,
24993,201712,2169.0,智光电气,101952375.0,15.463,,,,,,,,
24994,201801,2169.0,智光电气,116776686.0,17.7117,,,,,,,,
24995,201802,2169.0,智光电气,66232051.0,10.0454,,,,,,,,
24996,201803,2169.0,智光电气,118409682.0,17.9591,,,,,,,,
24997,201804,2169.0,智光电气,89619741.0,13.5925,,,,,,,,
24998,201805,2169.0,智光电气,533295805.0,80.8852,,,,,,,,
24999,201806,2169.0,智光电气,193939622.0,29.4149,,,,,,,,
25000,201807,2169.0,智光电气,138985134.0,21.0677,,,,,,,,
25001,201808,2169.0,智光电气,85160282.0,12.9089,,,,,,,,
25002,201809,2169.0,智光电气,84598029.0,12.8235,,,,,,,,
25003,201810,2169.0,智光电气,168831533.0,25.5946,,,,,,,,
25004,201811,2169.0,智光电气,276908181.0,39.6316,,,,,,,,
25005,201812,2169.0,智光电气,278620414.0,36.9917,,,,,,,,
25006,201901,2169.0,智光电气,313033412.0,41.6031,,,,,,,,
25007,201902,2169.0,智光电气,229711668.0,30.5293,,,,,,,,
25008,201903,2169.0,智光电气,885915922.0,117.741,,,,,,,,
25009,201904,2169.0,智光电气,386027514.0,51.3042,,,,,,,,
25010,201905,2169.0,智光电气,579010095.0,76.9521,,,,,,,,
25011,201906,2169.0,智光电气,408269440.0,54.2601,,,,,,,,
25012,201907,2169.0,智光电气,593197423.0,78.8385,,,,,,,,
25013,201908,2169.0,智光电气,359806025.0,47.626,,,,,,,,
25014,201909,2169.0,智光电气,1435708237.0,188.047,,,,,,,,
25015,201910,2169.0,智光电气,772316488.0,101.157,,,,,,,,
25016,201911,2169.0,智光电气,833528176.0,109.39,,,,,,,,
25017,201912,2169.0,智光电气,730226830.0,96.062,,,,,,,,
25018,202001,2169.0,智光电气,694987463.0,91.424,,,,,,,,
25019,202002,2169.0,智光电气,1528817432.0,201.115,,,,,,,,
25020,202003,2169.0,智光电气,2085376807.0,274.329,,,,,,,,
25021,202004,2169.0,智光电气,693265144.0,91.198,,,,,,,,
25022,202005,2169.0,智光电气,722303830.0,95.019,,,,,,,,
25023,202006,2169.0,智光电气,1157218583.0,152.23,,,,,,,,
25024,202007,2169.0,智光电气,1241175428.0,163.2752,,,,,,,,
25025,202008,2169.0,智光电气,335819310.0,44.1588,,,,,,,,
25026,202009,2169.0,智光电气,332700799.0,43.5769,,,,,,,,
25027,202010,2169.0,智光电气,226005823.0,29.6019,,,,,,,,
25028,202011,2169.0,智光电气,215540338.0,28.2311,,,,,,,,
25029,202012,2169.0,智光电气,358003912.0,46.8907,,,,,,,,
25030,202101,2169.0,智光电气,272086784.0,35.6375,,,,,,,,
25031,202102,2169.0,智光电气,122681166.0,16.0687,,,,,,,,
25032,202103,2169.0,智光电气,380411885.0,49.826,,,,,,,,
25033,202104,2169.0,智光电气,576357872.0,75.4906,,,,,,,,
25034,202105,2169.0,智光电气,573330382.0,75.0942,,,,,,,,
25035,202106,2169.0,智光电气,1646943834.0,215.7146,,,,,,,,
25036,202107,2169.0,智光电气,1462647926.0,191.5758,,,,,,,,
25037,202108,2169.0,智光电气,1630426546.0,213.5511,,,,,,,,
25038,202109,2169.0,智光电气,593896629.0,77.7878,,,,,,,,
25039,202110,2169.0,智光电气,50280567.0,6.5857,,,,,,,,
25040,201510,2170.0,芭田股份,1288121227.0,203.577,,,,,,,,
25041,201511,2170.0,芭田股份,1227417660.0,193.9832,,,,,,,,
25042,201512,2170.0,芭田股份,872231394.0,137.8487,,,,,,,,
25043,201601,2170.0,芭田股份,456262432.0,72.1033,,,,,,,,
25044,201602,2170.0,芭田股份,318723918.0,50.3681,,,,,,,,
25045,201603,2170.0,芭田股份,515483245.0,81.4619,,,,,,,,
25046,201604,2170.0,芭田股份,358401418.0,56.6384,,,,,,,,
25047,201605,2170.0,芭田股份,289521158.0,45.7533,,,,,,,,
25048,201606,2170.0,芭田股份,304612010.0,48.1372,,,,,,,,
25049,201607,2170.0,芭田股份,508025927.0,79.3878,,,,,,,,
25050,201608,2170.0,芭田股份,600808858.0,92.9379,,,,,,,,
25051,201609,2170.0,芭田股份,333434156.0,51.5782,,,,,,,,
25052,201610,2170.0,芭田股份,211377866.0,32.7088,,,,,,,,
25053,201611,2170.0,芭田股份,277763556.0,42.9885,,,,,,,,
25054,201612,2170.0,芭田股份,185514962.0,28.3417,,,,,,,,
25055,201701,2170.0,芭田股份,111378740.0,16.7629,,,,,,,,
25056,201702,2170.0,芭田股份,121854920.0,18.3398,,,,,,,,
25057,201703,2170.0,芭田股份,109879100.0,16.5374,,,,,,,,
25058,201704,2170.0,芭田股份,68607211.0,10.3258,,,,,,,,
25059,201705,2170.0,芭田股份,56955936.0,8.572,,,,,,,,
25060,201706,2170.0,芭田股份,75347086.0,11.3455,,,,,,,,
25061,201707,2170.0,芭田股份,75129561.0,11.2314,,,,,,,,
25062,201708,2170.0,芭田股份,67323135.0,9.795,,,,,,,,
25063,201709,2170.0,芭田股份,161669266.0,23.5215,,,,,,,,
25064,201710,2170.0,芭田股份,61914957.0,8.9907,,,,,,,,
25065,201711,2170.0,芭田股份,57620856.0,8.2247,,,,,,,,
25066,201712,2170.0,芭田股份,59409139.0,8.4798,,,,,,,,
25067,201801,2170.0,芭田股份,87186395.0,13.0089,,,,,,,,
25068,201802,2170.0,芭田股份,126819344.0,18.9224,,,,,,,,
25069,201803,2170.0,芭田股份,64795085.0,9.6677,,,,,,,,
25070,201804,2170.0,芭田股份,39793298.0,5.9373,,,,,,,,
25071,201805,2170.0,芭田股份,28298425.0,4.2224,,,,,,,,
25072,201806,2170.0,芭田股份,59486764.0,8.8758,,,,,,,,
25073,201807,2170.0,芭田股份,106666195.0,16.294,,,,,,,,
25074,201808,2170.0,芭田股份,160020783.0,24.4443,,,,,,,,
25075,201809,2170.0,芭田股份,135836531.0,20.7502,,,,,,,,
25076,201810,2170.0,芭田股份,153157051.0,23.3961,,,,,,,,
25077,201811,2170.0,芭田股份,250164275.0,38.2143,,,,,,,,
25078,201812,2170.0,芭田股份,185137576.0,28.2815,,,,,,,,
25079,201901,2170.0,芭田股份,685186271.0,106.5341,,,,,,,,
25080,201902,2170.0,芭田股份,1054726715.0,163.9911,,,,,,,,
25081,201903,2170.0,芭田股份,902441317.0,140.3132,,,,,,,,
25082,201904,2170.0,芭田股份,719700965.0,111.2539,,,,,,,,
25083,201905,2170.0,芭田股份,465473367.0,70.6622,,,,,,,,
25084,201906,2170.0,芭田股份,316682415.0,48.0748,,,,,,,,
25085,201907,2170.0,芭田股份,364246035.0,55.296,,,,,,,,
25086,201908,2170.0,芭田股份,218025831.0,32.602,,,,,,,,
25087,201909,2170.0,芭田股份,217322141.0,31.351,,,,,,,,
25088,201910,2170.0,芭田股份,112860423.0,16.279,,,,,,,,
25089,201911,2170.0,芭田股份,94210133.0,13.592,,,,,,,,
25090,201912,2170.0,芭田股份,152466939.0,21.995,,,,,,,,
25091,202001,2170.0,芭田股份,562100063.0,81.084,,,,,,,,
25092,202002,2170.0,芭田股份,887736831.0,128.06,,,,,,,,
25093,202003,2170.0,芭田股份,628551681.0,90.673,,,,,,,,
25094,202004,2170.0,芭田股份,1027501780.0,148.221,,,,,,,,
25095,202005,2170.0,芭田股份,718608652.0,103.662,,,,,,,,
25096,202006,2170.0,芭田股份,310676826.0,44.816,,,,,,,,
25097,202007,2170.0,芭田股份,868128550.0,125.2292,,,,,,,,
25098,202008,2170.0,芭田股份,755492056.0,108.983,,,,,,,,
25099,202009,2170.0,芭田股份,202719860.0,29.2432,,,,,,,,
25100,202010,2170.0,芭田股份,112480867.0,16.226,,,,,,,,
25101,202011,2170.0,芭田股份,202003268.0,29.1397,,,,,,,,
25102,202012,2170.0,芭田股份,576856978.0,83.214,,,,,,,,
25103,202101,2170.0,芭田股份,308082416.0,44.4422,,,,,,,,
25104,202102,2170.0,芭田股份,266870466.0,38.4973,,,,,,,,
25105,202103,2170.0,芭田股份,299890459.0,43.2606,,,,,,,,
25106,202104,2170.0,芭田股份,146299021.0,21.104,,,,,,,,
25107,202105,2170.0,芭田股份,91121900.0,13.1447,,,,,,,,
25108,202106,2170.0,芭田股份,173589343.0,25.0408,,,,,,,,
25109,202107,2170.0,芭田股份,918271888.0,132.4648,,,,,,,,
25110,202108,2170.0,芭田股份,1080704708.0,155.8962,,,,,,,,
25111,202109,2170.0,芭田股份,1570739614.0,226.5857,,,,,,,,
25112,202110,2170.0,芭田股份,162156179.0,23.3917,,,,,,,,
25113,201510,2172.0,澳洋健康,417386606.0,77.6461,,,,,,,,
25114,201511,2172.0,澳洋健康,542237350.0,100.8719,,,,,,,,
25115,201512,2172.0,澳洋健康,499105677.0,92.8482,,,,,,,,
25116,201601,2172.0,澳洋健康,275899908.0,51.3256,,,,,,,,
25117,201602,2172.0,澳洋健康,206605743.0,38.4348,,,,,,,,
25118,201603,2172.0,澳洋健康,450424619.0,83.7922,,,,,,,,
25119,201604,2172.0,澳洋健康,301605065.0,56.1075,,,,,,,,
25120,201605,2172.0,澳洋健康,204468671.0,38.037,,,,,,,,
25121,201606,2172.0,澳洋健康,204576283.0,38.0575,,,,,,,,
25122,201607,2172.0,澳洋健康,421698324.0,77.626,,,,,,,,
25123,201608,2172.0,澳洋健康,248334309.0,45.0929,,,,,,,,
25124,201609,2172.0,澳洋健康,123345328.0,22.3779,,,,,,,,
25125,201610,2172.0,澳洋健康,103676873.0,18.7201,,,,,,,,
25126,201611,2172.0,澳洋健康,129057818.0,23.3404,,,,,,,,
25127,201612,2172.0,澳洋健康,102303226.0,18.5023,,,,,,,,
25128,201701,2172.0,澳洋健康,145104548.0,26.2435,,,,,,,,
25129,201702,2172.0,澳洋健康,134240320.0,24.2785,,,,,,,,
25130,201703,2172.0,澳洋健康,131901931.0,23.8555,,,,,,,,
25131,201704,2172.0,澳洋健康,120930884.0,21.8716,,,,,,,,
25132,201705,2172.0,澳洋健康,103744709.0,18.7631,,,,,,,,
25133,201706,2172.0,澳洋健康,124118939.0,22.4412,,,,,,,,
25134,201707,2172.0,澳洋健康,147992964.0,26.4749,,,,,,,,
25135,201708,2172.0,澳洋健康,183888853.0,32.8962,,,,,,,,
25136,201709,2172.0,澳洋健康,94764488.0,16.9525,,,,,,,,
25137,201710,2172.0,澳洋健康,49685905.0,8.8884,,,,,,,,
25138,201711,2172.0,澳洋健康,59464278.0,10.4503,,,,,,,,
25139,201712,2172.0,澳洋健康,56601478.0,10.0692,,,,,,,,
25140,201801,2172.0,澳洋健康,93434707.0,16.4168,,,,,,,,
25141,201802,2172.0,澳洋健康,42654630.0,7.4943,,,,,,,,
25142,201803,2172.0,澳洋健康,107688140.0,18.9209,,,,,,,,
25143,201804,2172.0,澳洋健康,42812846.0,7.5222,,,,,,,,
25144,201805,2172.0,澳洋健康,392822892.0,68.9225,,,,,,,,
25145,201806,2172.0,澳洋健康,225475326.0,39.3628,,,,,,,,
25146,201807,2172.0,澳洋健康,161829832.0,25.3159,,,,,,,,
25147,201808,2172.0,澳洋健康,89788001.0,12.9295,,,,,,,,
25148,201809,2172.0,澳洋健康,46586020.0,6.7083,,,,,,,,
25149,201810,2172.0,澳洋健康,75443113.0,10.8832,,,,,,,,
25150,201811,2172.0,澳洋健康,88356138.0,12.7553,,,,,,,,
25151,201812,2172.0,澳洋健康,37806241.0,5.4577,,,,,,,,
25152,201901,2172.0,澳洋健康,44900740.0,6.5366,,,,,,,,
25153,201902,2172.0,澳洋健康,70947193.0,10.3283,,,,,,,,
25154,201903,2172.0,澳洋健康,323563069.0,47.1035,,,,,,,,
25155,201904,2172.0,澳洋健康,589072579.0,85.7557,,,,,,,,
25156,201905,2172.0,澳洋健康,435333043.0,63.419,,,,,,,,
25157,201906,2172.0,澳洋健康,170943706.0,23.166,,,,,,,,
25158,201907,2172.0,澳洋健康,148944384.0,19.2661,,,,,,,,
25159,201908,2172.0,澳洋健康,117094421.0,15.145,,,,,,,,
25160,201909,2172.0,澳洋健康,99133910.0,12.824,,,,,,,,
25161,201910,2172.0,澳洋健康,123943802.0,16.032,,,,,,,,
25162,201911,2172.0,澳洋健康,65944331.0,8.526,,,,,,,,
25163,201912,2172.0,澳洋健康,133198919.0,17.229,,,,,,,,
25164,202001,2172.0,澳洋健康,121623655.0,15.732,,,,,,,,
25165,202002,2172.0,澳洋健康,385235969.0,49.826,,,,,,,,
25166,202003,2172.0,澳洋健康,1250755785.0,161.78,,,,,,,,
25167,202004,2172.0,澳洋健康,309602320.0,40.06,,,,,,,,
25168,202005,2172.0,澳洋健康,131961038.0,17.083,,,,,,,,
25169,202006,2172.0,澳洋健康,177170919.0,22.935,,,,,,,,
25170,202007,2172.0,澳洋健康,401573356.0,51.9857,,,,,,,,
25171,202008,2172.0,澳洋健康,361454048.0,46.7894,,,,,,,,
25172,202009,2172.0,澳洋健康,323412481.0,41.8324,,,,,,,,
25173,202010,2172.0,澳洋健康,149343040.0,19.3168,,,,,,,,
25174,202011,2172.0,澳洋健康,822159861.0,106.3435,,,,,,,,
25175,202012,2172.0,澳洋健康,982291782.0,127.0558,,,,,,,,
25176,202101,2172.0,澳洋健康,1123880073.0,145.3698,,,,,,,,
25177,202102,2172.0,澳洋健康,1093159871.0,141.3961,,,,,,,,
25178,202103,2172.0,澳洋健康,868014082.0,112.2769,,,,,,,,
